label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
1,20.647,375.55,-12.275,-90.967,39.753,884.14,54.482,0.099563,0,-117.76,-77.908,-303.59,14.808,353.78,40.552,81.628,33.975
1,20.614,337.09,17.527,-48.241,47.255,960.57,125.08,112.99,0,-148.35,-104.2,-180.09,15.734,331.2,69.446,81.96,42.768
1,16.058,284.97,17.207,-92.517,41.631,914.4,161.89,79.232,0,-30.96,-80.67,-206.36,15.147,280.81,75.083,80.36,38.18
1,24.953,424.4,78.012,-85.179,45.472,855.15,318.95,-0.13343,0,-5.5572,-87.085,-164.05,16.109,262.3,108.74,49.81,36.754
1,25.582,401.27,63.953,-71.948,44.766,892.06,189,37.252,0,-141.84,-135.29,-167.39,15.755,320.79,104.49,52.407,38.667
1,17.924,280.88,10.54,-103.27,28.704,772.16,112.13,23.533,0,-43.875,-94.323,-268.59,9.1543,260.94,62.578,91.467,27.51
1,16.583,294,-18.788,-96.563,40.315,894.57,93.232,9.155,0,-128.9,-112.45,-359.95,14.57,346.94,56.822,95.877,37.275
1,23.363,420.17,7.0842,-63.21,43.398,981.97,119.28,31.666,0,-117.35,-89.778,-151.25,15.266,385.83,69.693,50.803,36.939
1,20.465,311.57,-51.026,-17.603,38.519,918.02,78.407,148.23,0,-178.11,-172.62,-163.5,14.403,320.25,66.549,89.123,36.931
2,28.346,487.36,4.5952,-3.1448,43.321,903.38,20.687,51.304,0,-176.17,-9.5944,-73.736,15.189,347.43,8.7678,38.173,42.649
2,19.437,340.14,2.8723,-2.8481,52.728,1441.3,21.309,61.878,0,-25.033,-21.173,-80.964,17.62,497.86,12.949,41.846,47.404
2,13.021,145.67,6.9307,-16.839,40.466,901.08,29.773,64.531,0,-206.65,-10.485,-86.632,13.864,323.69,12.663,57.781,34.393
2,23.959,530.25,25.314,-113.48,55.407,1697.6,49.407,5.5729,0,-237.3,2.6052,-271.45,20.542,656.83,12.368,79.869,52.217
2,23.703,460.1,6.7722,-21.945,56.093,1701.9,33.181,59.54,5.1273,-7.3175,-12.122,-172.3,18.254,613.15,13.29,71.24,52.344
2,8.074,42.831,7.4851,-14.69,30.097,539.16,41.395,49.728,0,-228.59,-17.143,-101.74,10.011,192.23,18.192,48.115,21.635
2,24.781,537.87,28.9,-87.36,56.117,1675.3,70.546,7.8544,0,-260.43,-1.6474,-193.87,21.151,655.85,21.948,60.791,53.298
2,25.041,528.32,27.448,-29.252,58.156,1710.9,110.42,50.99,0,-22.113,-26.287,-132.71,20.84,636.27,40.556,62.671,55.129
2,6.6081,-1.6149,3.7188,-7.5403,19.624,238.64,39.863,42.443,0,-229.39,-21.784,-77.114,5.8793,109.43,17.474,39.539,12.489
2,25.752,546.85,28.293,-74.531,57.678,1707.8,86.989,15.537,0,-258.31,-4.2667,-147.94,21.27,666.02,28.092,48.815,54.634
2,26.287,554.77,39.658,-35.019,59.658,1766.6,154.05,48.042,0,-20.4,-19.137,-166.7,20.977,647.43,55.733,67.924,56.406
2,7.1504,-10.662,1.1954,2.2128,15.407,111.58,20.558,40.344,0,-245.55,-14.729,-54.574,5.4738,100.13,11.929,28.82,11.98
2,24.667,496.97,20.02,-28.822,58.626,1702.6,51.918,37.244,0,-222,-2.426,-91.232,21.729,656.55,15.127,43.715,55.289
2,25.942,596,-1.5335,-59.41,54.178,1591.4,66.628,29.411,0,-21.307,-43.783,-141.32,20.416,588.39,31.638,53.549,51.951
2,7.0755,-9.0897,0.65651,-7.6671,19.03,164.83,13.965,47.077,0,-265.25,-13.669,-97.277,7.3582,124.46,7.4813,43.453,16.734
2,27.319,497.21,3.8933,-13.429,48.947,1245.2,24.569,61.423,0,-22.286,-22.754,-121.92,15.395,415.16,12.461,43.213,46.815
2,26.061,371.4,10.898,-16.556,38.662,763.81,35.761,34.598,15.778,107.64,-4.2593,-55.985,7.2916,206.36,11.349,27.142,36.34
2,16.829,224.29,10.484,-38.863,41.709,981.05,57.114,66.286,0,-247.24,-38.793,-151.07,14.872,385.25,32.142,75.448,38.551
2,23.477,530.12,28.474,-95.421,56.363,1704.3,62.328,6.908,0,-205.89,8.5938,-179.43,21.5,656.95,16.635,60.751,53.363
2,18.865,356.14,19.675,-46.17,54.778,1651.3,99.737,42.495,0,-47.904,-17.91,-258.2,17.674,553.46,35.101,101.81,47.787
2,10.658,99.161,8.6259,-30.243,35.35,788.41,54.847,44.938,0,-227.6,-14.111,-218.44,11.405,284.57,18.186,74.519,29.085
2,23.66,498.19,29.601,-83.687,57.622,1688.9,99.772,-0.76073,0,-204.76,2.8015,-167.65,20.195,621.46,27.098,56.15,53.27
2,26.871,539.48,0.88812,-23.285,55.469,1582.4,29.228,44.998,7.0726,2.9163,-34.969,-91.611,17.806,581.38,16.737,51.01,52.669
2,7.7615,22.979,3.2126,-4.4303,20.857,272.96,38.29,28.712,0,-191.88,-20.586,-59.354,7.1765,118.88,17.853,28.511,17.068
2,20.438,425.69,4.3728,-58.766,54.782,1605.2,36.834,32.904,0,-181.63,-25.533,-156.98,20.037,615.88,15.602,67.906,50.824
2,23.619,538.31,1.9564,-112.03,53.11,1589.9,34.262,18.388,0,-98.789,-35.372,-253.43,17.951,568.06,19.968,96.723,49.543
2,16.57,271.92,18.66,-23.481,51.444,1360.5,96.354,44.081,0,-134.19,-22.933,-148.8,17.18,460.32,32.428,56.344,44.114
2,13.22,171.06,6.0681,-29.003,42.279,1015.4,29.176,44.756,0,-198.95,-18.421,-138.1,14.072,361.62,16.813,55.713,35.893
2,24.269,507.89,20.395,-79.739,55.945,1649.6,67.664,7.0812,0,-210.79,1.311,-175.58,20.151,620.09,19.092,54.502,52.44
2,23.909,484.43,19.645,-41.874,54.926,1591.2,54.347,30.78,0,-36.52,-13.133,-135.01,19.014,577.7,23.285,63.876,51.784
2,9.0555,42.524,3.1146,-5.2239,27.333,424.63,13.387,35.63,0,-214.79,-9.8107,-64.547,8.8838,161.99,7.9462,30.423,20.188
2,29.392,488.46,15.575,-5.3235,47.335,1120.4,55.155,59.635,8.9041,43.048,-8.2841,-100.88,11.647,347.04,17.601,41.852,45.548
2,27.319,474.52,37.064,-61.8,44.225,1056,73.547,41.032,0,-245.33,1.3252,-137.9,16.2,420.46,18.098,52.278,43.054
2,22.161,385.98,22.933,-12.247,57.206,1660.2,102.69,78.71,3.6118,-10.234,-43.176,-128.74,17.523,562.57,39.849,68.049,51.012
2,11.283,98.861,12.495,-16.052,38.55,783.25,41.314,48.764,0,-219.72,-11.447,-83.223,12.053,271.51,16.565,47.906,30.319
2,23.82,500.82,41.481,-85.046,58.019,1728.1,149.23,13.185,0,-214.23,-11.611,-201.16,20.769,644.22,47.989,67.304,54.257
2,25.464,530.2,12.338,-58.089,54.915,1636.6,44.295,48.983,3.6537,-0.25506,-10.334,-184.29,18.043,592.97,17.572,84.566,51.749
2,6.9314,13.101,3.0811,-3.4607,19.059,223.44,31.317,46.247,0,-183.78,-23.388,-46.189,6.7073,104.81,15.661,27.713,15.269
2,21.962,460.44,4.1995,-55.592,55.826,1712,33.846,24.19,0,-214.64,-13.953,-152.65,20.407,651.48,14.124,61.574,52.164
2,23.851,531.06,11.258,-60.992,56.852,1685.5,69.857,15.944,0,-95.684,-41.27,-147.81,20.547,602.09,31.094,56.95,53.23
2,15.933,244.02,14.294,-30.382,48.853,1310,106.49,31.313,0,-124.29,-15.424,-224.56,15.224,429.54,33.633,73.056,41.271
2,13.255,174.92,0.15005,-28.182,45.215,1093.1,27.26,38.74,0,-189.44,-44.839,-152.93,14.287,382.6,17.892,57.592,36.616
2,21.947,489.78,18.449,-117.4,54.009,1662.6,51.387,13.317,0,-201.06,-9.7011,-278.05,19.586,617.69,18.277,96.155,50.232
2,26.438,539.98,10.72,-47.851,55.862,1684.5,72.499,44.203,6.3703,-11.79,-22.804,-161.04,17.653,601.91,26.549,70.908,52.781
2,6.2961,-4.9658,-3.739,-7.3895,15.793,146.22,5.9745,49.901,0,-209.85,-15.478,-75.47,6.3301,99.285,6.4554,34.97,14.083
2,24.095,495.58,25.167,-79.927,55.925,1721.2,64.336,33.606,0,-260.6,-1.1161,-238.81,20.502,663.84,23.178,80.829,52.741
2,24.945,433.27,27.092,-40.798,45.112,1087.2,102.45,31.802,0,-16.263,-8.5346,-210.71,14.845,375.92,33.828,71.048,43.16
0,28.132,328.96,-10.305,78.928,30.12,376.24,10.203,87.116,20.075,171.36,-26.684,38.611,1.9493,41.995,10.735,10.541,29.354
0,26.178,353.99,-38.255,34.221,31.719,454.86,-0.98315,84.409,18.482,180.97,-77.631,-16.82,3.8567,66.056,24.548,32.67,31.165
0,26.308,334.77,-42.948,57.64,31.334,431.3,-7.0709,97.619,19.253,186.15,-56.083,22.395,2.6284,54.842,12.086,18.423,30.065
0,24.546,313.69,-21.131,10.012,26.754,390.37,11.774,52.658,19.199,165.78,-57.451,-67.303,1.6311,41.015,17.41,36.918,26.027
0,26.036,359.37,-35.953,23.902,32.988,450.03,7.1754,89.532,17.414,174.43,-87.19,-43.062,4.1283,67.665,29.035,36.787,31.974
0,26.492,338.51,-34.255,51.874,32.517,439.34,4.1829,102.17,18.653,173.73,-59.584,6.892,3.2524,67.403,17.426,21.643,31.23
0,25.101,311.7,-12.816,19.459,28.001,376.32,26.811,65.098,16.446,161.18,-52.547,-79.185,2.5936,40.896,21.35,41.963,27.058
0,26.424,359.39,-34.744,31.196,32.345,459.96,1.2971,81.817,17.689,153.73,-68.4,-25.359,3.6935,72.059,22.244,31.211,31.605
0,26.844,348.09,-28.711,48.077,33.337,454.15,8.0604,101.21,16.939,167.3,-47.3,-55.855,3.8158,75.998,15.372,36.884,32.172
0,25.668,305.64,-5.5258,31.887,28.228,374.63,14.092,71.172,17.188,168.52,-33.656,-33.629,2.2898,41.906,12.622,28.995,27.299
0,26.308,356.97,-32.894,28.53,32.501,454.95,-4.0481,92.572,17.752,145.41,-77.441,-47.052,3.6474,70.678,20.996,36.125,29.172
0,26.861,354.97,-29.034,42.235,32.939,466.86,-4.3279,93.857,16.203,163.98,-44.927,-53.036,3.8803,79.973,11.106,40.035,32.023
0,25.863,306.95,-4.5204,33.878,27.695,383.95,18.856,62.137,18.137,164.1,-40,-6.9803,1.9436,46.981,15.037,22.195,26.923
0,25.835,350.49,-34.674,25.367,32.399,455.29,-2.5584,84.698,16.926,140.95,-75.621,-32.058,3.8891,73.321,22.346,32.42,31.525
0,26.718,356.22,-30.176,37.154,31.997,448.83,-4.9546,86.093,16.338,169.07,-46.76,-49.339,3.5695,70.315,11.82,38.99,31.129
0,26.383,311.6,0.32794,37.531,28.361,371.56,22.949,64.843,20.089,183.04,-17.568,2.2367,1.6994,38.626,10.323,19.446,27.408
0,25.885,349.54,-29.187,20.35,32.234,459.1,-5.2595,92.333,17.644,151.89,-67.761,-41.645,3.4027,68.538,18.408,35.719,31.184
0,26.885,356.07,-27,36.825,31.303,435.79,-4.7481,83.782,17.651,187.66,-39.079,-35.363,3.0261,56.4,9.0682,30.128,30.557
0,25.488,314.9,-10.423,22.461,27.309,379.88,5.579,39.896,17.912,163.54,-33.246,-12.009,2.0717,47.107,10.538,14.705,26.602
0,26.876,350.38,-18.944,34.743,31.33,431.62,15.705,78.312,19.578,205.12,-45.088,4.115,3.1969,57.791,21.945,24.954,31.007
0,26.992,336.07,-2.9048,32.662,28.608,382.04,3.3574,43.98,20.245,185.48,-12.285,16.226,1.7698,41.49,3.8301,5.2878,27.646
0,26.064,341.4,36.731,-37.245,27.309,394.67,58.937,-7.9732,19.183,170.31,10.141,-59.308,1.5788,44.313,13.948,14.125,26.486
0,26.46,342.39,-5.5015,16.02,29.548,381.89,29.617,34.622,18.269,181.5,-40.725,-2.1666,2.4059,43.361,27.775,11.251,27.65
0,26.742,343.64,-28.707,45.229,29.901,404.09,0.22272,71.144,19.221,192.93,-45.941,20.734,2.2945,47.801,13.737,12.13,29.314
0,25.644,322.43,3.6091,4.0454,27.285,390.17,39.426,38.212,19.567,168.88,-20.738,-57.406,1.6172,41.621,15.825,30.562,26.964
0,26.318,358.43,-20.939,17.235,32.521,451.46,22.137,66.162,18.434,192.13,-65.141,-32.956,4.1314,67.745,33.749,32.906,31.809
0,26.009,328.6,-31.066,43.79,30.707,422.39,-1.0195,79.532,18.967,197.55,-39.855,9.7534,2.5061,50.797,8.9757,16.901,29.491
0,25.555,324.93,-1.5582,4.159,27.536,413.46,25.319,37.873,19.269,161.83,-28.899,-68.573,1.429,47.486,13.766,32.219,26.959
0,27.666,353.14,-13.507,49.35,32.964,440.84,16.117,107.44,19.589,188.99,-64.513,-15.721,3.5712,62.591,27.015,36.458,32.157
0,25.708,317.15,-30.966,45.34,27.826,363.85,-10.495,69.315,19.994,194.31,-44.226,4.7993,1.471,30.9,10.844,16.568,26.517
0,26.95,346.76,-10.579,31.538,32.665,446.14,10.58,114.31,18.527,148.93,-27.767,-34.434,3.0434,67.629,10.906,42.376,29.243
0,28.703,352.42,-7.2469,71.129,33.406,452.77,7.6493,118.68,20.277,191.34,-38.366,9.5685,2.977,57.298,11.802,24.657,32.51
0,24.181,302.22,-30.243,23.069,27.611,386.13,-16.721,51.173,17.118,163.88,-51.316,-23.472,2.3388,45.471,9.1096,21.268,25.975
0,27.257,375.23,-15.111,19.252,33.833,480.36,12.545,105.39,18.068,162.82,-32.135,-76.161,4.0058,78.133,12.841,53.587,32.886
0,27.721,336.57,-5.685,59.273,33.078,441.96,13.868,102.11,19.293,162.82,-39.106,-2.7226,3.4715,69.552,12.05,23.719,32.255
0,23.928,310.53,-36.565,15.219,27.382,412.76,-17.419,44.893,15.771,169.72,-59.876,-37.115,2.4295,52.291,12.291,21.686,25.763
0,26.212,365.15,-20.731,3.5144,31.52,480.55,2.9892,81.382,17.647,175.69,-42.876,-78.705,2.992,66.559,14.399,49.404,30.505
0,26.396,334.96,-19.29,34.822,29.154,371.48,0.044457,103.05,19.487,193.49,-61.481,-11.688,2.0778,38.779,21.52,39.822,28.873
0,27.69,344.69,-38.999,79.652,30.459,405.16,-3.603,105.44,21.14,206.19,-65.303,32.657,2.0059,48.782,15.671,15.466,29.62
0,23.208,318.83,-24.587,-24.137,24.942,399.35,-9.2362,25.656,17.866,151.95,-45.629,-91.933,1.2807,53.535,10.797,40.945,24.412
0,25.641,362.39,-38.382,11.931,31.576,450.99,-14.06,78.336,17.751,187.39,-85.626,-66.622,3.829,67.07,23.378,42.31,30.733
0,25.04,320.83,-35.698,32.882,30.661,439.31,1.5437,72.717,17.968,200.26,-47.054,-11.703,3.0234,58.947,11.061,22.663,29.342
0,24.562,321.88,-9.9935,-9.156,27.28,425.7,9.0438,38.919,19.07,159.58,-32.434,-98.38,1.4841,62.598,12.645,42.703,26.389
0,26.733,371.66,-21.773,14.347,32.579,465,4.3993,74.74,18.332,200.38,-72.42,-61.522,3.7471,62.141,26.837,42.307,31.605
0,25.858,324.33,-24.033,40.261,32.561,453.47,17.198,85.895,18.197,181.14,-42.658,3.6746,3.5619,72.243,16.797,22.222,31.072
0,24.931,318.66,-1.8225,-4.6113,28.075,415.26,5.4067,35.916,18.881,153.98,-14.318,-83.935,1.7108,55.899,6.7575,37.805,27.216
0,27.548,368.59,-5.3586,23.116,33.554,465.07,12.55,102.13,20.085,188.78,-44.135,-72.45,3.746,63.619,18.702,54.844,32.456
0,23.716,316.97,-10.772,-23.601,25.676,344.52,10.245,-3.0773,16.884,186.6,-37.456,-39.623,1.6741,34.112,16.318,10.127,25.378
0,26.437,347.73,46.872,-42.834,29.775,415.25,124.17,-0.82159,19.454,174.26,-26.381,-66.805,2.1602,49.095,42.642,20.951,27.851
0,25.869,345.83,-16.211,8.1724,29.017,423,81.247,44.22,16.486,147,-76.986,-25.287,2.5515,66.562,57.164,17.328,28.675
0,26.41,364.82,-26.379,20.344,32.969,501.87,-2.4744,64.406,14.47,168.68,-37.396,-104.81,4.5177,90.225,8.5764,53.071,32.071
0,25.002,299.54,-1.0226,15.967,28.446,371.1,15.209,52.75,18.644,190.47,-21.187,-30.494,1.9874,40.031,10.701,29.895,26.219
0,25.547,347.83,-17.623,3.8658,32.764,461.19,10.46,75.933,15.978,120.03,-63.836,-68.333,3.9667,86.347,23.276,37.785,31.256
0,26.903,367.96,-3.2939,4.4854,33.631,520.14,34.584,51.422,18.338,163.53,-30.034,-99.432,3.8417,94.119,22.767,48.208,32.572
0,26.534,314.46,12.274,29.341,31.217,421.65,37.742,60.008,20.335,236.4,-6.5919,-33.767,2.8692,50.73,13.629,25.65,30.433
0,24.222,318.07,-18.151,-4.2986,28.387,426.21,1.984,33.962,18.125,157.2,-49.702,-72.935,2.1469,76.096,16.148,32.264,27.41
0,27.806,381.57,10.325,2.6224,34.063,477.75,40.247,70.108,17.333,154.26,-14.226,-108.98,4.0166,77.27,16.487,54.885,33.117
0,27.881,334.39,18.049,44.314,34.608,458.83,42.004,107.39,18.507,147.03,-18.554,-28.453,4.048,82.935,15.052,29.329,33.277
0,24.183,304.12,-11.664,5.8705,29.899,444.52,22.139,43.861,13.151,158.75,-68.315,-66.05,3.4684,68.962,24.721,29.847,26.693
0,27.077,374.82,5.7594,-5.0902,34.662,505.56,33.778,71.334,17.034,119.12,-21.853,-97.164,4.2535,99.455,13.679,48.118,33.385
0,27.3,348.69,9.5708,26.877,34.542,480.64,33.401,90.851,14.023,149.39,-48.115,-67.183,5.04,91.233,26.057,43.665,33.367
0,25.784,310.56,-4.2477,28.178,28.852,427.46,11.475,55.096,20.109,203.21,-18.6,-15.495,2.0645,56.783,7.3328,21.609,27.552
0,27.018,356.62,11.745,4.4199,34.593,478.96,36.269,93.335,17.653,133.22,-16.805,-108.14,3.9826,84.71,11.077,53.627,32.744
0,28.214,358.04,28.115,16.903,33.035,451.09,51.836,59.886,20.406,172.33,-31.34,-80.432,3.2037,64.101,24.976,43.966,32.191
0,25.071,320.59,7.3449,-12.08,26.445,357.98,24.815,3.4391,17.09,165.83,-12.62,-28.475,1.7946,37.181,13.825,8.177,26.316
0,27.137,349.44,17.427,2.9698,28.948,436.49,60.937,43.738,19.914,174.74,-27.969,-26.105,1.8177,54.472,28.232,19.352,28.079
0,27.884,357.22,20.862,16.273,31.628,454.04,83.136,45.178,18.159,184.25,-35.224,-29.376,3.3693,61.719,47.206,22.94,31.48
0,27.2,340.98,-9.3805,43.35,33.099,467.16,17.952,85.777,18.839,176.75,-22.271,13.611,3.1953,66.518,11.009,20.526,31.596
0,24.702,309.16,14.087,-16.731,27.949,394.16,39.315,33.983,19.114,156.48,-23.195,-131.96,1.705,56.109,16.525,51.497,27.01
0,27.295,375.9,1.5443,2.9821,33.638,482.86,26.245,77.639,16.732,136.47,-45.653,-77.087,4.0124,80.389,22.695,41.196,32.587
0,26.513,346.32,6.807,10.268,34.108,486.41,59.335,63.95,15.329,126.92,-16.377,-127.87,4.9256,103.12,22.422,55.077,32.96
0,25.919,304.1,19.576,14.255,29.428,397.32,37.364,43.974,20.769,201.47,-5.5317,-35.541,2.0285,50.869,12.758,26.4,27.58
0,25.876,342.49,-0.91512,3.3354,34.002,478.86,29.355,85.434,15.315,117.32,-51.587,-77.138,4.5357,100.28,23.56,40.653,31.599
0,28.375,376.26,19.528,13.636,34.786,489.59,55.076,78.077,19.581,182.92,-18.575,-101.8,3.7322,79.96,24.902,52.703,33.75
0,27.546,321.52,22.771,41.003,33.58,448.22,36.51,84.576,19.798,206.9,3.0252,-13.935,3.466,69.912,10.439,22.533,32.073
0,23.955,306.94,-12.625,-3.8768,29.283,447.21,3.2642,33.699,18.822,161.63,-47.99,-75.838,2.6753,76.134,16.128,32.409,28.164
0,27.594,378.74,14.533,-4.6029,34.356,499.93,44.424,66.197,16.76,116.18,-20.777,-100.46,4.0203,95.447,21.259,49.156,33.193
0,28.009,347.35,23.854,34.111,35.537,484.38,47.279,111.08,14.204,147.99,-33.489,-76.308,5.15,92.474,25.874,49.166,34.393
0,26.145,307.46,6.4454,30.024,29.899,425.22,27.098,67.836,20.233,195.76,-14.983,-5.7922,2.0853,52.792,11.583,22.144,28.03
0,28.159,358.37,30.544,13.258,34.039,477.98,64.175,94.777,18.014,137.2,-0.16539,-66.587,3.401,85.212,16.089,44.708,32.784
0,28.33,350.89,25.367,30.038,33.276,435.81,42.589,87.939,20.277,176.74,2.3446,-66.56,3.1841,62.244,10.995,48.516,32.508
0,25.436,326.16,17.482,-18.478,29.16,366.26,63.605,0.33338,18.671,174.98,-11.293,-34.728,1.8427,31.994,26.343,11.229,26.239
0,27.284,341.05,48.284,-15.539,29.067,434.11,62.864,8.4935,19.659,162.81,13.077,-74.419,1.7987,55.624,11.077,23.556,28.61
0,28.153,370.9,30.129,1.425,33.097,447.01,79.371,53.743,20.403,199.11,-38.065,-43.739,3.5342,57.165,42.748,31.657,32.523
0,26.596,324.37,-2.2429,36.904,32.549,469.41,11.745,72.122,20.267,190.61,-12.314,16.612,3.2995,77.28,6.015,16.423,31.065
0,24.932,312.76,19.397,-20.283,27.408,392.52,41.445,30.94,19.262,150.89,3.9994,-116.53,1.467,55.179,10.452,45.679,26.804
0,27.265,377.18,3.7459,-0.95913,33.78,485.28,37.347,66.061,17.343,155.63,-38.31,-88.266,4.0984,77.419,27.712,43.528,32.704
0,27.19,336.83,8.0755,33.491,34.121,458.37,55.008,78.814,18.002,146.07,-17.762,-25.326,4.219,86.703,20.603,23.477,33.021
0,25.949,307.95,24.479,7.3922,29.358,402.01,44.076,43.761,17.474,160.79,8.3879,-95.052,2.5289,51.762,10.148,39.71,28.082
0,26.761,365.71,-2.184,1.2591,33.152,461.58,41.242,58.988,17.318,140.35,-54.045,-57.098,3.6905,76.839,30.928,33.473,32.165
0,28.3,343.65,14.306,47.842,34.122,427.52,66.115,98.953,19.519,178.42,-3.3702,13.381,3.2955,53.805,22.402,24.239,33.132
0,26.702,314.48,31.714,12.198,29.179,395.71,55.379,52.597,20.261,167.26,0.26077,-68.105,1.9591,44.531,14.654,36.708,28.421
0,28.665,365.73,20.282,31.686,34.373,465.72,49.629,98.262,20.651,202.75,-30.141,-49.862,3.7288,65.091,27.75,45.165,33.565
0,26.901,319.96,13.243,33.202,32.08,439.98,28.165,63.681,20.624,211.53,-1.197,-9.3864,3.045,60.654,8.8896,20.822,30.992
0,26.158,325.29,32.566,-14.118,29.182,432.25,50.797,35.349,19.349,150.82,15.283,-107.43,1.8093,66.747,11.781,43.949,28.048
0,28.198,372.71,22.249,11.057,35.025,472.98,65.908,77.942,20.02,185.16,-37.974,-67.426,4.1417,72.265,33.866,43.606,33.893
0,27.471,327.56,15.405,40.655,33.957,452.94,48.899,80.315,19.441,175.6,3.3732,8.292,3.5731,73.21,12.872,19.383,32.494
0,25.955,317.71,36.103,-15.663,28.414,393.35,66.028,20.916,19.239,154.52,17.09,-96.701,1.6275,45.76,13.625,36.312,27.666
0,27.66,357.49,19.236,10.514,31.908,440.65,41.679,48.827,18.837,172.27,1.2662,-31.129,3.0928,62.079,15.422,24.792,31.454
1,27.173,380.64,-37.636,71.806,43.42,823.57,30.459,217.31,14.098,98.232,-115.51,4.0681,9.627,260.36,43.117,65.727,41.646
1,22.55,360.07,28.085,-84.855,39.419,805.02,103.79,-15.959,5.7438,-3.8079,-39.144,-175.74,9.9819,268.68,42.15,35.651,36.87
1,16.263,257.56,19.516,-108.01,27.485,830.33,122.62,43.413,0,-93.728,-144.3,-358.05,9.6675,292.79,77.427,117.34,26.804
1,24.28,448.4,-8.6157,-64.99,45.33,1155.3,93.725,43.234,0,-181.83,-91.864,-232.5,16.262,431.63,51.403,69.632,39.392
1,16.163,237.91,25.699,-66.423,44.904,995.92,124.21,107.28,0,-187,-126.01,-215.64,16.36,367.22,76.611,87.26,41.033
1,22.169,397.1,64.68,-94.196,45.635,975.89,175.45,73.759,0,21.329,-144.02,-170.09,17.059,317.48,99.088,70.535,38.775
1,23.572,394.16,108.23,-131.5,44.474,761.93,298.62,-21.862,0,40.339,-103.73,-255.14,14.236,225.03,119.62,69.979,36.382
1,23.609,362.23,90.01,-156.59,30.269,611.03,161.22,-47.276,8.6508,10.477,9.6765,-245.17,5.8706,177.48,41.654,61.79,29.524
1,16.119,281.59,-2.3914,-102.81,36.742,789.48,51.967,43.429,0,-87.647,-71.64,-313.54,11.947,274.25,36.318,86.952,32.579
1,22.621,440.03,-5.0317,-102.14,44.672,1078.5,178.32,68.781,0,-3.1334,-124.89,-255.22,13.263,366.8,93.155,99.142,39.849
1,17.733,295.88,-34.683,-29.915,42.777,1040.4,34.259,112.49,0,-134.64,-110.54,-143.58,16.294,376.55,48.744,68.596,40.573
1,14.489,274.98,15.037,-78.212,48.977,1026.8,233.91,9.1959,0,-209.27,-177.99,-160.36,18.284,360.74,114.28,49.649,44.302
1,29.153,454.93,87.515,-80.708,40.902,893.51,160.29,106.15,15.713,100.09,-13.716,-236.68,8.6456,248.55,52.551,91.138,37.053
1,22.879,260.7,-5.8718,32.25,33.778,545.14,43.946,68.41,7.7177,42.811,-40.284,-11.378,7.1763,133.05,21.062,24.688,27.773
1,28.586,441.97,37.679,12.663,44.184,821.2,171.55,284.27,2.1694,47.613,-78.374,-118.89,13.042,269.19,87.814,134.92,38.721
1,19.299,338.25,4.2996,-137.13,25.974,693.2,123.47,29.723,1.3547,14.76,-91.23,-337.4,6.246,217.96,59.786,113.78,24.657
1,18.746,264.59,30.883,-84.97,38.246,746.62,168.93,68.096,0,-87.964,-189.55,-317.15,14.038,280.98,103.2,91.315,35.446
1,24,408.75,59.183,-83.234,43.744,998.75,122.16,42.755,0,-175.19,-27.458,-183.34,16.284,411.9,42.321,55.493,38.771
1,14.347,262.88,9.7904,-68.042,45.327,980.47,178.34,132.38,0,-32.042,-117.26,-205.59,16.863,322.33,87.936,87.529,41.588
1,20.377,361.81,44.294,-106.62,45.928,889.99,241.91,-47.271,0,42.494,-107.78,-159.68,13.858,228.73,81.061,28.249,39.364
1,24.085,401.83,64.029,-68.617,47.476,888.02,169.63,71.589,0,-16.5,-46.485,-183.81,16.879,314.59,59.61,74.396,45.47
1,21.417,373.05,43.936,-126.65,38.392,799.61,116.41,-15.687,0,-16.799,-22.529,-239.94,11.675,267.21,36.81,66.667,30.216
1,18.124,369.09,-43.438,-126.02,31.381,873.23,23.074,-31.351,0,-111.17,-163.82,-248.96,11.519,305.87,53.621,62.031,26.845
1,17.404,267.88,-12.774,-45.192,42.925,1000.3,120.36,67.148,0,-149.47,-133.59,-199.82,14.917,370.72,75.564,80.09,39.166
1,18.513,301.21,1.625,-41.877,41.611,1046.7,96.372,137.33,0,-145.23,-136.11,-182.7,15.644,379.65,65.88,81.542,39.969
1,27.047,487.5,-13.08,-44.088,48.389,1168.9,154.67,86.037,1.6943,93.937,-158.03,-136.98,11.454,299.38,80.192,59.87,43.677
1,22.076,339.72,-17.768,-40.779,35.285,622.22,54.136,65.983,9.4769,203.51,-60.49,-102.35,8.7276,133.75,35.604,46.848,30.407
1,26.554,415.15,-39.743,75.083,45.99,1036.8,52.131,190.94,0,-66.057,-167.47,-36.643,14.41,351.76,61.632,63.531,44.252
1,20.537,328.31,35.233,-101.48,39.157,757.34,101.73,-13.428,4.5468,26.441,-48.394,-197.14,10.197,250.69,47.421,52.619,36.297
1,14.789,277.3,23.133,-168.27,23.526,659.26,146.89,-10.134,0,-62.876,-169.75,-355.34,7.092,246.77,96.213,109.82,22.554
1,21.275,394.03,-24.656,-76.77,40.753,1009.8,54.531,0.099518,0,-117.76,-112.92,-252.48,15.289,374.11,50.128,62.951,35.707
